969	01s2	43	65	CR	4	4	4	3	4	2	5	5	5	5	4	5
969	01s2	44	59	PS	3	3	3	3	2	3	4	2	2	4	4	2
971	01s2	23	62	PS	4	4	3	4	3	4	4	3	4	2	3	4
973	01s2	43	95	HD	4	5	5	3	5	5	2	5	5	5	4	5
974	01s2	4	93	HD	3	4	3	3	3	2	2	2	4	4	4	4
974	01s2	5	91	HD	4	4	4	4	4	3	3	4	4	3	4	4
974	01s2	69	82	DN	4	5	4	5	4	NA	4	4	4	2	5	4
975	01s2	20	87	HD	1	4	3	4	2	4	4	4	3	4	5	4
975	01s2	62	90	HD	4	5	5	2	3	2	3	4	5	4	4	5
976	01s2	4	68	CR	3	4	3	5	4	3	2	2	4	3	3	3
976	01s2	5	50	PS	2	2	2	5	2	3	2	2	2	2	2	2
976	01s2	69	64	PS	2	2	2	5	2	2	3	2	3	3	3	2
977	01s2	4	59	PS	3	3	4	3	4	3	4	3	4	3	3	3
977	01s2	62	45	FL	3	3	2	3	3	2	3	4	3	3	4	3
978	01s2	5	83	DN	4	4	3	3	4	4	3	2	2	3	4	4
978	01s2	56	74	CR	5	5	5	4	5	1	5	4	5	5	5	5
978	01s2	44	90	HD	5	5	5	3	5	4	4	5	5	5	4	5
978	01s2	69	92	HD	5	4	4	5	4	3	4	4	NA	3	NA	3
979	01s2	20	86	HD	3	3	3	2	2	4	5	3	3	4	4	3
979	01s2	62	86	HD	4	3	4	3	5	4	3	4	4	4	4	4
980	01s2	20	55	PS	3	4	4	5	3	5	5	5	3	2	2	4
980	01s2	62	66	CR	3	2	2	3	4	5	3	2	4	3	4	3
980	01x1	23	70	CR	5	5	5	2	5	1	5	5	5	5	5	5
982	01s2	23	25	FL	3	3	3	3	3	3	3	3	3	3	3	3
983	01s2	4	87	HD	3	4	4	4	3	4	5	3	4	2	4	4
983	01s2	5	64	PS	2	3	2	5	4	3	3	4	4	3	4	4
983	01s2	43	78	DN	4	5	4	5	4	4	4	5	4	5	4	4
983	01s2	69	85	HD	4	5	4	3	4	4	4	3	4	5	5	5
984	01s2	20	72	CR	2	2	2	2	2	2	2	2	2	2	2	2
984	01s2	62	58	PS	3	3	3	3	3	3	3	3	3	3	3	3
985	01s2	4	79	DN	3	4	3	3	4	3	3	3	4	3	4	3
985	01s2	5	57	PS	4	4	3	3	3	3	4	3	4	3	4	3
985	01s2	69	80	DN	1	3	2	4	1	NA	3	2	4	3	3	3
986	01s2	20	56	PS	3	3	3	3	3	3	2	2	2	3	3	3
987	01s2	56	90	HD	2	3	3	3	1	3	3	5	3	3	4	3
988	01x1	23	63	PS	1	2	3	3	2	2	2	4	4	2	3	3
990	01s2	43	68	CR	4	4	3	3	3	3	2	3	4	3	4	4
990	01s2	44	80	DN	3	4	3	3	3	2	3	3	4	3	3	4
991	01s2	4	96	HD	4	4	4	3	4	3	3	3	4	4	4	4
991	01s2	5	90	HD	4	4	2	3	4	3	4	2	4	4	4	4
991	01s2	69	86	HD	2	2	3	5	3	NA	4	3	3	NA	3	2
992	01s2	20	59	PS	2	2	3	2	2	4	3	4	2	4	3	2
992	01s2	62	66	CR	3	4	3	3	4	3	3	3	4	4	4	4
996	01s2	43	73	CR	4	4	4	2	4	1	4	4	4	3	3	4
996	01s2	55	70	CR	3	4	3	1	3	4	4	4	4	4	4	4
996	01x1	23	67	CR	3	3	3	2	4	2	4	3	1	3	2	3
997	01s2	4	86	HD	2	4	3	4	2	2	3	3	4	2	3	3
998	01s2	4	67	CR	3	3	3	5	3	5	2	4	4	2	3	3
998	01s2	5	63	PS	3	3	3	5	3	3	3	3	3	2	3	3
998	01s2	43	76	DN	3	4	4	3	4	2	4	5	4	4	4	5
2141	01s2	23	42	FL	3	3	3	5	3	2	2	3	4	2	2	2
999	01s2	23	59	PS	4	2	3	3	2	3	3	3	2	4	3	2
1000	01s2	5	50	PS	2	2	2	4	2	4	3	3	3	2	2	2
1000	01s2	43	58	PS	4	3	3	2	3	2	3	4	4	3	3	4
1001	01s2	23	35	FL	4	3	3	4	4	4	4	4	4	4	4	4
1001	01s2	5	18	FL	4	4	3	4	4	4	4	4	4	4	4	4
1001	01x1	23	38	FL	4	4	4	3	3	4	4	4	4	4	4	4
1002	01s2	20	62	PS	3	3	3	4	3	2	2	3	3	3	2	2
1002	01s2	62	73	CR	3	1	2	3	3	3	2	3	2	3	2	2
2142	01s2	4	52	PS	4	3	3	3	1	5	2	3	3	1	3	3
1004	01s2	23	59	PS	3	3	3	3	3	3	3	3	3	3	3	3
1005	01s2	23	78	DN	3	5	2	4	2	2	1	2	5	3	1	2
2143	01s2	4	89	HD	2	5	1	2	3	3	3	1	5	3	4	5
2143	01s2	43	80	DN	4	4	5	3	4	2	4	5	5	4	3	4
2143	01x1	23	79	DN	4	5	2	2	3	2	3	3	3	3	3	4
1007	01s2	43	73	CR	4	4	4	5	4	4	3	5	3	3	4	4
1008	01s2	43	64	PS	5	4	5	2	4	2	5	5	5	3	4	5
1009	01s2	20	51	PS	3	4	3	3	4	3	2	5	5	2	3	4
1009	01s2	62	48	PC	3	3	2	3	2	3	1	5	5	2	3	4
1010	01s2	4	47	PC	3	3	3	3	2	3	3	3	2	3	3	2
1010	01s2	43	20	FL	4	3	4	2	3	4	4	4	3	4	3	4
1012	01s2	20	60	PS	4	4	3	3	2	2	3	3	4	4	3	3
1012	01s2	62	45	FL	4	3	3	5	3	3	4	3	4	2	3	3
1016	01s2	43	40	FL	3	4	4	5	4	2	4	4	4	2	3	3
1017	01s2	62	81	DN	3	2	3	4	2	4	5	4	2	3	3	2
1018	01s2	20	68	CR	2	2	3	1	4	1	2	3	4	4	1	4
1019	01s2	43	64	PS	3	2	4	5	3	2	3	3	4	1	2	2
1020	01s2	43	96	HD	4	5	4	2	4	3	4	5	4	4	4	4
1020	01s2	56	64	PS	2	5	5	3	3	3	3	5	5	3	3	4
1021	01s2	20	84	DN	2	3	3	2	3	3	2	5	3	4	4	4
1021	01s2	62	78	DN	2	5	3	1	2	3	2	2	5	5	3	4
1022	01s2	43	71	CR	5	4	4	2	4	2	4	5	5	5	5	5
1023	01s2	43	81	DN	3	4	4	3	3	4	4	3	4	1	3	4
1023	01x1	23	84	DN	3	5	3	4	4	2	2	1	4	4	3	5
1024	01s2	5	75	DN	3	3	3	5	3	4	3	4	3	3	3	3
1024	01s2	43	87	HD	3	5	5	3	4	3	4	5	4	4	4	5
2144	01s2	4	88	HD	5	3	4	1	5	3	4	4	2	4	3	4
2144	01s2	43	85	HD	3	1	3	2	2	2	2	3	1	4	2	2
2144	01x1	23	89	HD	3	1	2	3	2	4	2	2	1	2	2	1
1025	01s2	20	76	DN	4	4	4	4	4	3	4	4	4	4	4	4
1025	01s2	67	77	DN	5	5	4	2	4	3	3	5	5	5	5	5
1025	01s2	62	61	PS	3	3	3	4	3	4	3	3	3	4	3	3
2145	01s2	4	88	HD	4	3	4	3	2	5	3	5	4	4	3	3
1028	01s2	20	62	PS	3	4	3	3	3	2	4	3	4	4	4	4
1029	01s2	43	12	FL	2	4	3	5	3	3	1	4	4	2	4	4
1030	01s2	20	75	DN	4	4	4	2	3	3	3	3	2	2	3	4
1030	01s2	62	83	DN	1	3	1	3	1	2	1	1	4	1	3	1
1033	01s2	20	51	PS	3	3	3	3	3	4	3	3	3	3	3	4
1034	01s2	4	57	PS	2	3	3	4	3	2	3	3	4	3	4	3
1034	01s2	5	51	PS	1	1	2	4	3	5	3	2	2	2	2	2
1034	01s2	69	81	DN	5	1	4	1	2	5	1	1	1	2	1	2
2146	01s2	4	72	CR	4	3	3	4	4	3	4	2	2	4	3	3
1035	01s2	20	72	CR	4	4	4	2	4	2	3	4	4	4	4	4
1037	01s2	5	77	DN	1	2	2	2	5	1	1	1	4	5	1	3
1037	01s2	43	90	HD	5	3	5	1	5	1	1	5	5	5	5	5
1037	01s2	20	78	DN	1	4	2	3	1	4	1	4	5	4	2	3
1037	01s2	17	69	CR	1	5	4	1	1	1	1	4	4	5	1	2
1038	01s2	4	77	DN	2	4	3	2	3	2	2	4	3	3	3	4
1038	01s2	5	68	CR	2	4	3	3	4	3	1	3	4	4	3	3
1038	01s2	69	88	HD	4	4	2	3	4	2	4	3	3	3	4	4
1039	01s2	4	79	DN	2	3	1	4	3	5	1	1	3	3	4	3
1039	01s2	5	67	CR	4	2	3	4	4	5	2	4	2	2	4	3
1039	01s2	43	68	CR	5	5	5	3	4	1	4	5	5	4	3	4
1039	01s2	69	77	DN	2	2	2	3	1	3	3	2	2	2	2	1
1040	01s2	20	68	CR	2	2	2	5	1	2	2	2	2	4	4	2
1040	01s2	62	60	PS	4	4	1	4	4	3	4	1	5	3	2	4
1042	01s2	5	83	DN	3	5	3	3	4	4	1	4	5	5	3	4
1044	01s2	20	85	HD	4	3	4	3	3	5	3	4	3	4	4	4
1044	01s2	62	75	DN	3	5	4	3	3	2	3	4	5	4	4	5
1046	01s2	4	85	HD	4	4	2	2	4	3	2	2	4	4	4	3
1046	01s2	43	89	HD	4	4	4	3	4	2	3	4	4	4	4	4
1047	01s2	4	81	DN	4	4	5	3	4	4	3	2	4	4	3	4
1047	01s2	5	73	CR	4	4	4	4	4	1	3	3	3	2	4	3
1047	01s2	69	81	DN	3	5	3	3	3	NA	5	2	5	4	4	4
1048	01s2	0	12	FL	4	4	3	2	2	3	3	5	3	3	3	3
1049	01s2	20	74	CR	3	5	3	3	3	2	4	3	3	4	3	4
1051	01s2	20	79	DN	3	3	3	3	4	2	4	3	4	4	4	4
1051	01s2	62	74	CR	2	3	2	3	2	4	3	3	4	4	2	3
1053	01s2	4	69	CR	3	4	2	3	3	2	2	2	4	3	4	3
1053	01s2	5	70	CR	3	4	3	3	4	2	3	3	4	4	4	4
1053	01s2	69	84	DN	4	5	3	3	4	NA	5	3	4	4	4	5
1054	01s2	4	69	CR	1	2	1	4	3	4	1	1	4	1	2	2
1054	01s2	5	54	PS	2	5	3	5	3	1	3	4	4	3	4	4
1055	01s2	43	88	HD	3	5	4	1	4	2	4	5	5	5	4	5
1055	01s2	44	64	PS	4	4	2	2	2	3	2	3	4	3	3	4
1057	01s2	43	40	FL	5	3	3	3	4	3	3	4	4	4	4	4
1058	01s2	4	79	DN	5	5	3	3	4	2	3	4	5	3	5	4
1058	01s2	5	68	CR	3	3	3	4	3	5	3	4	4	3	4	3
1058	01s2	43	85	HD	5	5	5	4	4	3	4	4	4	4	5	5
1058	01s2	69	77	DN	4	5	4	4	3	1	4	3	5	4	5	4
1059	01s2	43	65	CR	4	4	4	3	3	4	4	4	5	3	3	4
1060	01s2	4	69	CR	4	5	4	3	4	3	3	5	5	4	3	4
1060	01s2	43	45	FL	4	5	3	5	4	3	4	4	5	3	1	3
1061	01s2	20	87	HD	2	2	2	2	2	3	4	4	1	4	4	3
1061	01s2	62	94	HD	3	4	3	2	3	2	3	3	4	4	3	4
1062	01s2	20	72	CR	2	2	2	3	2	4	2	2	2	2	2	2
1062	01s2	62	63	PS	3	2	4	4	3	2	4	4	2	3	3	3
1063	01s2	20	74	CR	2	2	2	3	2	2	3	3	2	3	3	2
1063	01s2	62	86	HD	3	5	4	2	4	2	3	4	5	4	4	5
1063	01s2	17	78	DN	3	4	2	3	3	5	2	4	4	4	3	4
1064	01s2	4	80	DN	4	5	2	4	4	4	4	2	4	4	4	4
1064	01s2	5	60	PS	3	3	3	3	3	3	3	3	3	3	3	3
1064	01s2	43	78	DN	5	5	5	5	5	5	5	5	5	5	5	5
1064	01s2	69	72	CR	4	3	3	4	4	3	4	3	4	2	4	4
1065	01s2	20	71	CR	2	3	3	3	2	4	3	3	3	4	3	3
1065	01s2	62	66	CR	2	3	2	2	2	4	2	2	4	4	2	3
1066	01s2	4	88	HD	5	5	5	4	5	1	3	5	5	5	5	5
1066	01s2	5	76	DN	2	3	1	2	1	2	1	1	3	5	4	3
1066	01s2	43	79	DN	5	5	5	3	5	2	3	5	5	5	5	5
1066	01s2	69	89	HD	5	5	5	3	4	NA	5	5	5	5	5	5
1067	01s2	58	80	DN	5	5	1	1	5	1	1	1	3	3	5	3
1070	01s2	5	74	CR	2	3	3	5	3	5	4	4	4	2	4	3
1070	01s2	43	80	DN	3	2	2	1	3	3	2	3	3	4	3	2
1070	01s2	56	71	CR	3	5	5	4	4	1	3	5	5	2	3	4
1070	01s2	69	82	DN	3	5	3	5	3	1	4	3	5	2	4	4
1071	01s2	4	61	PS	3	3	5	1	3	4	4	5	2	5	4	4
1071	01s2	5	57	PS	3	5	5	2	4	3	5	5	4	4	3	5
1071	01s2	69	87	HD	4	1	3	1	3	3	4	4	1	3	3	2
1072	01s2	4	67	CR	2	2	2	2	2	3	2	2	5	2	2	3
1072	01s2	5	68	CR	2	2	3	4	2	3	2	3	2	1	2	2
1072	01s2	69	76	DN	3	3	3	2	3	3	3	3	3	3	2	3
1073	01s2	4	77	DN	4	3	2	3	2	3	3	2	3	3	2	3
1073	01s2	5	63	PS	2	2	1	5	3	5	1	2	3	2	3	3
1073	01s2	69	86	HD	3	3	2	5	3	3	3	2	3	2	3	3
1074	01s2	20	74	CR	3	3	3	3	3	4	3	4	3	3	4	3
1074	01s2	62	82	DN	4	4	4	3	3	4	4	3	3	4	4	4
1075	01s2	20	69	CR	3	3	3	3	3	3	1	2	2	4	1	3
1075	01s2	62	69	CR	1	2	1	3	2	5	1	1	2	3	2	2
1077	01s2	4	97	HD	4	3	2	1	3	3	4	3	5	5	4	3
1077	01s2	5	80	DN	5	5	4	2	4	1	4	4	5	5	4	4
1077	01s2	69	77	DN	2	4	4	4	2	1	3	3	5	3	3	3
1078	01s2	5	91	HD	2	2	2	2	2	2	2	2	2	3	3	2
1078	01s2	69	86	HD	5	4	4	2	5	4	5	4	4	4	4	4
1079	01s2	20	89	HD	4	3	3	1	1	5	1	2	3	5	1	3
1080	01s2	4	72	CR	3	5	4	3	3	2	1	5	2	2	4	4
1080	01s2	43	85	HD	4	3	3	2	5	1	3	3	2	4	4	4
1081	01s2	3	71	CR	4	4	4	3	4	4	4	4	4	4	4	4
1082	01s2	4	71	CR	4	4	3	3	4	4	2	2	3	2	3	3
1082	01s2	5	67	CR	3	3	4	3	3	2	2	2	2	3	4	3
1082	01s2	69	84	DN	3	4	3	4	3	2	2	3	4	4	4	4
2147	01s2	4	72	CR	2	1	1	3	1	3	2	1	4	3	4	2
2147	01s2	43	74	CR	4	4	5	4	4	3	4	5	4	4	5	5
2147	01x1	23	65	CR	2	2	2	3	3	NA	2	2	4	2	1	2
1083	01s2	23	63	PS	4	4	3	1	4	4	2	3	4	4	3	3
1085	01s2	20	69	CR	4	4	3	2	4	1	4	4	4	4	4	4
1085	01s2	62	77	DN	4	4	3	2	4	2	3	3	5	4	4	4
1086	01s2	58	95	HD	3	5	5	2	3	1	3	4	5	3	5	5
1088	01s2	23	81	DN	3	3	3	3	3	3	3	3	3	3	3	3
1089	01s2	27	40	FL	2	4	3	4	3	3	3	1	4	2	4	3
1090	01s2	27	65	CR	5	3	3	5	3	NA	4	2	2	1	3	3
1091	01s2	43	64	PS	4	4	4	2	4	2	4	4	4	4	4	4
1093	01s2	4	92	HD	5	2	2	1	5	3	1	3	3	5	5	3
1093	01s2	5	78	DN	5	5	3	1	5	3	5	4	5	5	5	5
1093	01s2	69	86	HD	1	5	5	1	3	1	5	3	5	1	3	3
1094	01s2	20	59	PS	3	4	4	3	4	3	3	3	4	2	3	3
1094	01s2	62	57	PS	2	2	1	2	2	5	1	1	5	2	3	2
1095	01s2	20	90	HD	5	4	3	3	5	5	5	4	3	4	4	5
1095	01s2	62	72	CR	1	2	1	2	1	3	1	1	4	5	1	2
1096	01s2	20	61	PS	1	1	1	2	1	5	1	1	1	1	1	1
1096	01s2	62	64	PS	1	1	1	1	1	4	1	1	3	3	2	2
1097	01s2	20	58	PS	4	4	3	5	3	3	5	4	3	3	4	4
1097	01s2	67	50	PS	3	3	4	5	3	2	1	3	3	2	1	3
1097	01s2	62	65	CR	3	4	3	3	3	3	3	2	4	4	3	4
1098	01s2	20	0.00	AF	1	1	2	5	3	2	3	2	2	2	2	3
1098	01s2	62	41	FL	1	2	1	5	2	2	1	1	1	1	1	1
1099	01s2	4	89	HD	2	2	1	4	2	3	1	1	3	3	3	3
1099	01s2	5	74	CR	4	4	3	4	3	5	4	4	5	1	1	2
1100	01s2	20	69	CR	1	1	1	5	1	5	1	1	1	1	1	1
1101	01s2	23	49	PC	3	2	2	3	2	3	2	2	3	2	2	2
1102	01s2	23	80	DN	5	4	3	3	4	NA	3	3	3	2	3	4
1103	01s2	20	56	PS	2	2	2	2	2	2	2	2	2	2	2	2
1105	01s2	43	45	FL	4	5	4	4	4	2	4	4	5	2	2	4
1105	01s2	44	50	PS	4	4	3	3	4	4	3	3	3	4	3	3
1106	01s2	20	65	CR	3	3	3	3	2	3	3	3	4	3	4	4
1107	01s2	43	86	HD	5	5	5	4	5	3	5	5	4	4	5	5
1109	01s2	43	75	DN	5	4	4	2	4	2	3	4	4	4	4	4
1110	01s2	43	90	HD	4	4	4	3	4	2	4	4	4	4	4	4
1110	01s2	44	82	DN	2	3	2	2	3	4	2	1	3	4	3	2
1111	01s2	4	68	CR	3	3	2	4	3	4	2	3	4	3	2	3
1111	01s2	5	53	PS	3	3	3	3	4	4	4	3	3	3	3	3
1111	01s2	69	72	CR	4	3	3	3	2	3	3	3	4	3	3	3
1111	01x1	23	54	PS	3	3	3	3	4	2	2	2	4	3	3	3
2148	01s2	4	70	CR	4	5	4	4	5	1	2	4	5	4	5	5
1112	01s2	43	68	CR	3	3	4	4	3	3	3	3	4	4	3	4
1112	01s2	56	56	PS	5	5	5	4	5	5	4	5	5	4	5	5
2149	01s2	4	87	HD	3	4	2	5	3	2	1	2	4	3	3	2
2149	01s2	43	96	HD	4	5	5	2	4	2	2	3	4	4	3	5
1113	01s2	23	17	FL	2	3	2	2	3	4	2	2	4	2	4	3
2150	01s2	23	39	FL	3	3	3	4	2	3	3	3	3	2	2	2
1115	01s2	43	45	FL	3	3	2	4	3	1	2	2	4	2	3	3
1116	01s2	4	71	CR	3	4	4	4	2	2	2	4	4	2	3	3
2151	01s2	28	70	CR	3	4	3	2	3	3	2	3	3	3	3	4
1117	01s2	43	81	DN	4	4	2	1	4	2	3	3	4	4	4	4
1117	01s2	20	57	PS	1	1	2	3	3	2	2	2	2	4	3	1
1118	01s2	4	61	PS	2	2	1	2	2	3	2	3	3	3	4	3
1118	01s2	20	57	PS	2	4	3	2	4	2	2	3	4	4	4	4
1118	01s2	62	59	PS	4	4	3	2	3	4	2	3	4	3	2	3
2152	01s2	23	32	FL	3	3	3	5	1	5	1	3	3	5	5	5
2152	01x1	23	42	FL	3	3	3	5	1	5	1	3	3	1	1	1
1119	01s2	20	70	CR	5	2	2	3	4	4	3	2	3	2	3	3
1119	01s2	62	77	DN	4	2	2	4	4	3	4	2	2	1	5	3
1121	01s2	4	77	DN	3	4	1	3	2	3	3	1	4	2	3	2
1121	01s2	5	78	DN	4	4	2	4	2	5	1	2	3	1	4	3
1121	01s2	69	82	DN	1	2	1	5	3	2	1	1	4	1	1	1
1122	01s2	4	64	PS	4	3	2	5	3	3	1	2	3	3	3	3
1122	01s2	43	82	DN	4	4	4	4	4	2	4	4	4	4	4	4
1123	01s2	4	70	CR	3	3	3	3	4	3	4	3	3	3	4	3
1123	01s2	5	50	PS	2	1	1	3	2	2	2	1	3	2	2	1
1123	01s2	69	85	HD	3	4	4	3	3	4	4	4	3	3	3	4
1124	01s2	20	66	CR	2	2	2	4	2	3	2	2	1	2	2	3
1125	01s2	20	73	CR	3	3	4	5	3	5	3	4	3	1	2	3
1125	01s2	62	87	HD	2	4	3	3	3	4	5	4	5	3	3	4
1126	01s2	20	59	PS	2	1	3	2	1	NA	2	2	NA	3	4	3
1126	01s2	62	63	PS	4	2	3	3	4	5	2	2	NA	4	1	3
1127	01s2	20	68	CR	3	2	3	3	3	3	3	4	3	3	3	3
1127	01s2	62	66	CR	3	4	4	3	3	4	4	4	4	3	3	3
1128	01s2	5	66	CR	2	3	3	3	2	2	2	2	3	2	2	2
1128	01s2	43	81	DN	1	1	2	3	2	5	2	2	2	2	2	2
2153	01s2	58	88	HD	1	5	4	3	2	2	2	3	5	3	3	4
2153	01s2	71	80	DN	1	4	2	4	2	4	4	3	4	4	4	4
2153	01s2	72	86	HD	1	4	2	5	2	2	2	3	3	4	4	4
1129	01s2	43	19	FL	3	3	4	3	4	4	3	4	3	3	3	4
1130	01s2	4	84	DN	2	4	4	3	4	5	5	4	4	4	4	4
1130	01s2	69	81	DN	3	5	5	3	5	5	5	5	5	5	5	5
1131	01s2	23	14	FL	2	1	1	5	1	1	1	1	2	1	1	1
1132	01s2	5	86	HD	4	3	3	4	4	2	2	3	2	4	5	4
1132	01s2	43	97	HD	5	5	5	2	5	1	5	4	5	5	5	5
1133	01s2	4	85	HD	4	5	2	3	4	3	3	2	5	4	4	4
1133	01s2	5	65	CR	3	4	3	3	4	4	3	3	4	4	4	3
1133	01s2	69	97	HD	5	4	5	3	4	NA	4	3	5	5	4	5
1134	01s2	4	80	DN	5	5	5	4	5	2	3	4	5	2	5	5
1134	01s2	5	63	PS	3	3	4	4	4	4	1	4	3	1	3	2
1134	01s2	69	73	CR	3	5	5	3	3	3	4	4	4	4	4	4
1136	01s2	23	64	PS	1	1	1	1	1	1	1	1	1	1	1	1
1137	01s2	43	77	DN	5	5	5	2	5	2	4	5	5	5	5	5
1137	01s2	56	30	FL	2	3	3	4	1	4	1	3	4	3	1	3
1138	01s2	27	67	CR	3	2	3	3	2	3	3	2	2	4	3	3
1139	01s2	4	75	DN	3	3	3	4	3	2	2	3	4	4	3	3
1139	01s2	5	68	CR	2	3	3	4	2	2	2	3	4	2	3	3
1139	01s2	69	76	DN	3	4	3	4	3	2	3	3	4	2	3	3
1141	01s2	44	77	DN	3	4	2	2	4	2	3	4	4	4	4	5
1143	01s2	5	53	PS	2	2	2	5	2	4	3	2	4	3	3	3
1143	01s2	43	68	CR	4	4	4	3	4	1	4	5	5	4	4	4
1144	01s2	43	44	FL	4	4	3	4	3	2	3	3	4	4	4	4
1145	01s2	23	62	PS	4	4	4	2	4	2	4	4	4	4	4	5
2154	01s2	28	0.00	DF	5	5	5	1	5	4	4	4	5	5	4	5
1147	01s2	43	76	DN	4	5	5	1	4	1	4	5	5	4	4	5
1147	01s2	20	69	CR	3	4	3	1	3	4	2	4	4	3	4	4
1147	01s2	44	64	PS	3	4	3	1	4	4	1	2	5	4	1	3
1147	01s2	17	65	CR	4	4	3	1	4	5	3	2	5	4	4	4
1148	01s2	23	50	PS	4	5	4	4	4	3	5	4	4	4	5	5
1149	01s2	5	70	CR	3	4	3	3	3	2	3	3	3	2	1	2
1149	01s2	43	75	DN	3	4	4	1	3	4	3	4	3	3	2	4
1149	01s2	69	80	DN	3	3	2	5	3	2	4	3	2	2	2	2
1150	01s2	4	66	CR	4	5	5	4	4	2	3	3	4	4	4	4
1150	01s2	5	62	PS	4	4	3	4	4	4	4	3	3	3	3	3
1150	01s2	43	57	PS	2	4	4	3	4	4	4	4	4	4	4	4
1150	01s2	69	87	HD	5	5	5	4	4	3	4	4	4	4	4	4
1151	01s2	4	53	PS	4	4	3	3	5	4	3	3	3	4	3	4
1151	01s2	5	52	PS	5	3	5	3	5	2	5	5	3	4	4	4
1151	01s2	43	42	FL	5	4	3	2	4	2	3	4	4	2	4	4
1152	01s2	20	72	CR	4	5	5	2	5	1	5	5	5	4	5	5
1152	01s2	62	72	CR	5	2	2	4	2	3	2	3	4	5	2	3
1154	01s2	4	59	PS	2	2	2	2	2	2	2	2	2	2	2	2
1154	01s2	5	57	PS	2	2	2	2	2	2	2	2	2	2	2	2
1155	01s2	4	82	DN	5	5	4	3	4	2	5	4	5	4	5	5
1155	01s2	5	66	CR	5	5	3	4	5	3	2	2	5	3	4	4
1155	01s2	69	88	HD	2	1	2	3	2	1	4	4	2	4	3	3
1156	01s2	43	92	HD	5	4	4	1	4	2	2	4	4	4	4	5
1157	01s2	20	65	CR	3	3	3	5	2	2	3	3	3	2	3	3
1157	01s2	62	56	PS	2	3	3	5	3	4	3	3	3	2	3	3
1159	01s2	4	63	PS	2	2	2	3	1	2	2	4	NA	3	4	3
1159	01s2	5	52	PS	4	3	4	4	4	3	4	4	4	2	4	4
1160	01s2	4	33	FL	2	3	2	3	2	4	2	2	3	3	2	2
1160	01s2	5	47	FL	3	2	2	2	1	2	2	3	2	2	2	2
1160	01s2	69	85	HD	3	4	4	3	3	4	4	3	2	3	4	3
1161	01s2	4	56	PS	2	2	1	5	2	4	2	1	2	2	2	2
1161	01s2	43	65	CR	4	5	4	3	5	2	3	5	5	5	5	5
1162	01s2	4	80	DN	1	3	2	5	2	5	2	2	4	1	4	2
1162	01s2	43	88	HD	5	4	5	2	5	3	3	5	4	5	5	5
1163	01s2	43	64	PS	3	4	4	3	2	2	1	4	5	3	4	4
1165	01s2	4	79	DN	3	5	4	3	4	1	3	3	4	4	4	4
1165	01s2	5	70	CR	3	5	3	2	4	3	4	2	4	4	4	4
1165	01s2	69	77	DN	4	5	3	5	4	1	4	3	5	3	3	4
1166	01s2	5	76	DN	4	2	4	3	5	4	4	4	4	4	3	5
1166	01s2	43	83	DN	3	5	4	4	3	2	3	5	5	4	5	5
1167	01s2	20	71	CR	3	3	4	4	3	4	4	4	4	4	4	4
1167	01s2	62	69	CR	4	3	4	3	3	4	3	4	4	3	3	3
1168	01s2	4	68	CR	3	4	3	3	4	3	4	5	3	4	5	5
1168	01x1	23	00	FL	4	3	4	3	2	4	4	4	4	4	3	4
1169	01s2	4	0.00	DF	2	2	1	5	2	4	2	1	4	3	3	1
1169	01s2	5	53	PS	4	4	4	3	4	2	3	4	4	4	4	4
1169	01s2	43	65	CR	4	5	4	3	4	2	3	4	5	3	4	4
1169	01s2	69	81	DN	3	3	3	3	3	3	NA	NA	NA	NA	NA	NA
1170	01s2	20	74	CR	NA	3	3	3	3	2	4	4	3	2	3	3
1170	01s2	62	69	CR	NA	3	2	4	3	3	2	3	4	2	3	3
1171	01s2	20	70	CR	2	2	3	3	3	2	2	4	3	3	2	3
1171	01s2	62	69	CR	2	3	2	3	2	3	1	3	4	2	2	3
1172	01s2	5	79	DN	5	5	5	4	5	2	3	5	5	2	5	5
1172	01s2	43	80	DN	2	2	3	4	2	4	2	4	2	2	2	3
1172	01s2	69	82	DN	4	5	5	5	5	NA	5	5	5	5	5	5
1173	01s2	43	89	HD	4	4	3	4	4	5	5	5	2	4	3	4
1173	01s2	20	80	DN	4	5	5	4	4	3	3	3	3	2	3	3
1173	01s2	44	86	HD	4	4	5	4	5	5	5	4	4	4	4	3
1173	01x1	23	87	HD	3	4	4	4	5	3	4	3	5	4	4	5
1175	01s2	17	70	CR	3	4	4	2	3	4	2	3	4	4	2	4
1181	01s2	4	54	PS	2	3	2	3	3	5	3	3	3	2	3	2
1183	01s2	5	71	CR	4	4	4	4	4	4	4	4	3	3	3	3
1183	01s2	43	73	CR	4	4	4	4	4	2	3	3	3	4	3	4
1183	01x1	23	47	PC	2	2	1	3	1	1	1	1	1	1	1	1
1184	01s2	4	76	DN	3	2	2	3	3	3	3	2	2	3	3	3
1184	01s2	5	70	CR	4	4	4	4	4	2	3	4	4	4	3	4
1185	01s2	4	85	HD	4	5	3	3	5	5	4	3	5	4	5	4
1185	01s2	43	89	HD	4	5	4	2	4	2	3	2	5	4	2	5
1185	01s2	69	85	HD	4	3	3	3	3	3	3	3	3	3	2	2
1187	01s2	5	50	PS	4	4	2	3	2	3	2	2	5	3	4	4
1187	01s2	43	76	DN	4	5	3	2	5	2	3	3	5	4	4	5
1187	01x1	23	60	PS	3	5	3	4	3	2	2	4	5	3	3	4
